product_id,category,subcategory,brand,season_tag,mrp,profit_margin_pct,supplier_name,stock_level
596,Winter Appliances,Geyser,BharatPro,Winter,55285.73,31.18,Pandit-Murthy,4807
597,Winter Appliances,Heater,PrimeTech,Winter,16454.91,33.7,"Gour, Pradhan and Rout",663
598,Winter Appliances,Heater,Zenith,Winter,79662.05,9.57,Ganesh Ltd,2439
599,Winter Appliances,Geyser,BharatPro,Winter,111162.01,18.75,Jayaraman Group,2722
600,Winter Appliances,Geyser,Zenith,Winter,32998.73,7.61,Vala-Chacko,1710
601,Fashion,Jeans,PrimeTech,All Season,13522.25,8.7,"Dani, Mall and Thakur",3732
602,Fashion,Shoes,BharatPro,All Season,49078.25,23.76,"Virk, Kashyap and Comar",1750
603,Fashion,Shoes,BharatPro,All Season,55869.92,34.84,"Srivastava, Modi and Parsa",790
604,Fashion,Jeans,BharatPro,All Season,99253.21,29.39,"Radhakrishnan, Krishnan and Datta",380
605,Fashion,Jeans,BharatPro,All Season,18224.69,29.89,"Rama, Dhaliwal and Din",2964
606,Fashion,Shoes,PrimeTech,All Season,6349.6,15.46,"Walla, Saxena and Ranganathan",1474
607,Fashion,Kurta,Zenith,Festive,102624.86,24.46,"Ghose, Rajan and Soman",4556
608,Fashion,Jeans,Nova,All Season,55714.17,33.14,Warrior PLC,1195
609,Fashion,Kurta,Nova,Festive,7869.47,32.33,Banik-Varkey,1870
610,Fashion,Jeans,UrbanX,All Season,98928.97,18.03,"Kuruvilla, Agrawal and Varghese",738
611,Fashion,Saree,Nova,Festive,3105.12,7.26,"Choudhury, Bail and Setty",3682
612,Fashion,Jeans,Nova,All Season,108656.82,34.03,Ben-Rege,2766
613,Fashion,Kurta,Nova,Festive,113102.54,6.77,"Kibe, Golla and Pradhan",4751
614,Fashion,Shoes,Zenith,All Season,59787.1,18.4,Bhatnagar and Sons,3545
615,Fashion,Jeans,BharatPro,All Season,26158.57,11.55,Konda Inc,2342
616,Fashion,Shoes,UrbanX,All Season,4640.61,26.67,Sheth Inc,2063
617,Fashion,Saree,Zenith,Festive,49733.07,24.27,Korpal-Varghese,549
618,Fashion,Kurta,BharatPro,Festive,46270.33,19.67,Pingle Ltd,4357
619,Fashion,Jeans,PrimeTech,All Season,95484.13,39.63,Varma Group,2991
620,Fashion,Shoes,PrimeTech,All Season,93881.5,17.04,Koshy-Devi,4683
621,Fashion,Saree,Zenith,Festive,32817.06,5.91,Krishnamurthy-Sengupta,4941
622,Fashion,Jeans,Nova,All Season,107543.89,32.25,"Khurana, Lala and Anne",529
623,Fashion,Shoes,PrimeTech,All Season,43213.23,25.44,Badami-Chad,1956
624,Fashion,Jeans,Nova,All Season,30118.92,13.44,"Morar, Sandal and Kade",4421
625,Fashion,Kurta,UrbanX,Festive,69295.21,39.39,Sethi-Kuruvilla,3231
626,Fashion,Saree,UrbanX,Festive,21543.99,25.74,Sangha Ltd,2989
627,Fashion,Kurta,BharatPro,Festive,113733.27,24.73,Talwar-Wason,4662
628,Fashion,Jeans,Zenith,All Season,65283.89,11.14,"Vora, Madan and Doshi",360
629,Fashion,Kurta,Nova,Festive,28298.49,12.66,"Sen, Warrior and Murty",4362
630,Fashion,Shoes,Nova,All Season,40142.21,26.49,Saha Inc,1118
631,Fashion,Saree,UrbanX,Festive,110294.3,34.55,Bajwa-Mahajan,2700
632,Fashion,Kurta,Nova,Festive,18151.59,29.66,Kar PLC,1210
633,Fashion,Kurta,PrimeTech,Festive,103350.0,38.62,"Radhakrishnan, Ram and Dubey",3110
634,Fashion,Shoes,PrimeTech,All Season,12573.34,15.56,Dhillon Inc,1167
635,Fashion,Jeans,Zenith,All Season,95125.18,38.62,Borde-Bhavsar,2649
636,Fashion,Jeans,PrimeTech,All Season,83380.47,37.51,Ramaswamy-Pillai,2973
637,Fashion,Jeans,PrimeTech,All Season,97827.28,18.24,Nadig Ltd,2462
638,Fashion,Jeans,UrbanX,All Season,87595.3,38.21,Gopal-Ramaswamy,4742
639,Fashion,Shoes,PrimeTech,All Season,4369.74,26.08,"Goyal, Bora and Sampath",1859
640,Fashion,Kurta,Zenith,Festive,17306.88,31.09,Chauhan-Amble,1999
641,Fashion,Saree,BharatPro,Festive,20562.55,35.99,Sankar Ltd,776
642,Fashion,Saree,Zenith,Festive,1861.78,12.34,Seth-Ramesh,605
643,Fashion,Saree,BharatPro,Festive,94548.89,30.21,Lala and Sons,444
644,Fashion,Shoes,Zenith,All Season,88043.85,38.92,Kurian LLC,3441
645,Fashion,Shoes,Zenith,All Season,42472.12,18.14,Kapadia Group,3977
646,Fashion,Jeans,UrbanX,All Season,54428.85,32.97,Babu-Chana,323
647,Fashion,Saree,Nova,Festive,38586.67,38.31,Lanka Group,657
648,Fashion,Saree,UrbanX,Festive,106607.79,10.63,Yadav Ltd,664
649,Fashion,Kurta,BharatPro,Festive,71486.65,26.48,Kashyap Inc,4004
650,Fashion,Kurta,Zenith,Festive,113121.85,10.77,Loyal Group,3606
651,Fashion,Jeans,Nova,All Season,12600.31,12.19,Som Ltd,1606
652,Fashion,Shoes,PrimeTech,All Season,86783.55,30.55,Pai-Date,2223
653,Fashion,Saree,BharatPro,Festive,28887.02,6.74,Palla Inc,4733
654,Fashion,Shoes,UrbanX,All Season,7013.33,5.13,Lad-Das,767
655,Fashion,Saree,PrimeTech,Festive,57899.24,8.39,Nadig and Sons,1745
656,Fashion,Jeans,BharatPro,All Season,117258.39,21.57,Dugal and Sons,996
657,Fashion,Saree,Zenith,Festive,56777.86,36.32,Saha-Kala,2220
658,Fashion,Kurta,PrimeTech,Festive,46809.49,17.99,Dar-Sastry,3174
659,Fashion,Saree,UrbanX,Festive,53770.14,14.22,Dugar-Mitra,3859
660,Fashion,Saree,UrbanX,Festive,100530.91,24.75,"Chand, Kadakia and Ramesh",1288
661,Fashion,Kurta,Nova,Festive,80342.87,33.29,Choudhury PLC,3441
662,Fashion,Jeans,PrimeTech,All Season,7787.56,18.55,Ganesh-Ganguly,4330
663,Fashion,Shoes,PrimeTech,All Season,82604.62,37.77,Kala-Mannan,4741
664,Fashion,Jeans,Zenith,All Season,36212.83,18.82,Issac and Sons,334
665,Fashion,Jeans,Nova,All Season,113935.95,20.72,Varkey-Chanda,1419
666,Fashion,Jeans,UrbanX,All Season,15579.23,19.82,Ganguly PLC,3616
667,Fashion,Jeans,UrbanX,All Season,100175.92,14.03,Kata-Nagarajan,598
668,Fashion,Kurta,Zenith,Festive,66985.52,24.32,Konda Ltd,2312
669,Fashion,Shoes,Nova,All Season,94492.8,26.81,Sampath Inc,4330
670,Fashion,Shoes,Nova,All Season,50025.87,10.19,"Pingle, Naik and Padmanabhan",4866
671,Fashion,Kurta,Nova,Festive,67740.71,8.53,"Seth, Divan and Chacko",2393
672,Fashion,Saree,Zenith,Festive,32064.33,27.92,Comar and Sons,4736
673,Fashion,Shoes,Nova,All Season,21077.87,19.1,Natarajan-Wason,3340
674,Fashion,Kurta,Zenith,Festive,106804.12,16.6,Sheth-Edwin,1996
675,Fashion,Kurta,Zenith,Festive,110539.78,36.4,"Chandra, Nazareth and Subramaniam",215
676,Fashion,Saree,BharatPro,Festive,37658.44,34.5,Dua Group,854
677,Fashion,Jeans,UrbanX,All Season,36407.41,31.03,Bansal-Bal,2678
678,Fashion,Saree,Zenith,Festive,72795.01,8.13,Dugal-Nair,3668
679,Fashion,Jeans,Zenith,All Season,89042.9,31.58,Palla Group,3113
680,Fashion,Kurta,PrimeTech,Festive,95083.1,7.3,"Boase, Kurian and Savant",4201
681,Fashion,Shoes,UrbanX,All Season,93771.71,23.35,Patil Group,4708
682,Fashion,Kurta,UrbanX,Festive,23535.23,34.15,Yohannan Inc,522
683,Fashion,Jeans,Nova,All Season,55045.62,37.13,Mangat-Yogi,1681
684,Fashion,Saree,BharatPro,Festive,98909.0,22.68,Agate Inc,1064
685,Fashion,Kurta,UrbanX,Festive,45009.78,25.79,Bhardwaj-Bobal,1504
686,Fashion,Shoes,PrimeTech,All Season,66384.38,17.05,Sachar-Ghosh,2168
687,Fashion,Kurta,BharatPro,Festive,3780.33,6.74,Murthy Group,4737
688,Fashion,Jeans,UrbanX,All Season,77861.9,28.72,Deshpande LLC,2254
689,Fashion,Shoes,PrimeTech,All Season,2896.26,32.31,Seshadri-Sawhney,122
690,Fashion,Shoes,UrbanX,All Season,77860.9,26.04,"Tripathi, Barad and Lal",119
691,Fashion,Jeans,BharatPro,All Season,73197.09,38.01,Taneja Inc,2305
692,Fashion,Shoes,Zenith,All Season,102264.55,21.06,"Salvi, Kalla and Samra",1837
693,Fashion,Shoes,BharatPro,All Season,81424.94,33.85,"Bhatnagar, Rana and Deep",3303
694,Fashion,Kurta,Nova,Festive,61625.89,28.18,Gupta Group,3115
695,Fashion,Saree,BharatPro,Festive,82287.37,21.86,Rao-Das,2804
696,Fashion,Saree,BharatPro,Festive,103448.25,14.14,Shere Ltd,2497
697,Fashion,Jeans,UrbanX,All Season,62316.58,13.41,Tank Group,515
698,Fashion,Shoes,BharatPro,All Season,81850.31,30.24,Acharya-Shetty,4124
699,Fashion,Saree,BharatPro,Festive,108875.93,19.16,"Dada, Chopra and Ratta",339
700,Fashion,Jeans,BharatPro,All Season,87322.71,12.78,Bedi-Varkey,4429
701,Fashion,Shoes,BharatPro,All Season,61124.13,34.59,Sami and Sons,4623
702,Fashion,Jeans,BharatPro,All Season,12163.57,9.48,Chaudry Ltd,2168
703,Fashion,Jeans,BharatPro,All Season,78704.94,12.78,Devi-Kohli,1879
704,Fashion,Saree,Zenith,Festive,94676.81,16.6,Gulati LLC,2184
705,Fashion,Saree,Zenith,Festive,102220.06,21.47,"Prabhu, Shan and Bhat",4830
706,Fashion,Kurta,Zenith,Festive,106786.41,22.52,Anand-Oak,3176
707,Fashion,Saree,Zenith,Festive,6960.41,34.9,Saha and Sons,1175
708,Fashion,Jeans,BharatPro,All Season,49398.43,24.93,"Palla, Chaudhari and Tiwari",3798
709,Fashion,Jeans,BharatPro,All Season,103556.08,11.31,Mohan-Khare,712
710,Fashion,Shoes,BharatPro,All Season,75908.42,11.19,"Sha, Modi and Kadakia",525
711,Fashion,Kurta,Zenith,Festive,33186.58,31.64,"Kaur, Muni and Bhandari",1431
712,Fashion,Jeans,Zenith,All Season,94332.7,32.29,Dhar Inc,1110
713,Fashion,Shoes,Zenith,All Season,48705.52,38.79,"Bansal, D’Alia and Khare",3190
714,Fashion,Kurta,Nova,Festive,64287.02,30.57,Kanda Ltd,165
715,Fashion,Saree,PrimeTech,Festive,23273.92,28.69,Sachdev and Sons,2088
716,Fashion,Jeans,BharatPro,All Season,37795.03,8.59,"Parmer, Bakshi and Brahmbhatt",4173
717,Fashion,Saree,UrbanX,Festive,8301.8,6.6,"Bera, Murty and Tara",2432
718,Fashion,Shoes,PrimeTech,All Season,71766.21,16.82,"Pathak, Nayak and Kata",1146
719,Fashion,Saree,Zenith,Festive,43430.48,11.59,Gill-Madan,3354
720,Fashion,Kurta,UrbanX,Festive,27306.4,39.47,Varughese-Baral,1780
721,Fashion,Kurta,PrimeTech,Festive,60803.71,9.31,Gole Inc,356
722,Fashion,Shoes,BharatPro,All Season,92664.33,26.81,"Toor, Tara and Badal",4915
723,Fashion,Kurta,Nova,Festive,78601.33,5.69,Rao-Bobal,998
724,Fashion,Shoes,Zenith,All Season,45940.32,24.15,Lad Ltd,3936
725,Fashion,Jeans,UrbanX,All Season,83575.45,27.06,"Sharaf, Chandra and Puri",2516
726,Fashion,Shoes,Nova,All Season,79666.71,14.45,Mohan-Bava,1173
727,Fashion,Shoes,Nova,All Season,61634.38,26.62,Hayre and Sons,2365
728,Fashion,Kurta,Nova,Festive,59979.82,26.32,Dhawan LLC,2204
729,Fashion,Jeans,BharatPro,All Season,84560.69,15.34,Bath-Goswami,372
730,Fashion,Shoes,UrbanX,All Season,82740.37,21.82,Wason Ltd,1971
731,Fashion,Kurta,Nova,Festive,80760.16,36.74,"Sandal, Bora and Palla",4753
732,Fashion,Shoes,UrbanX,All Season,113958.8,32.28,Saha and Sons,664
733,Fashion,Kurta,BharatPro,Festive,77498.25,20.99,"Bhat, Nanda and Vig",2475
734,Fashion,Saree,Zenith,Festive,6484.58,33.46,Sem Inc,373
735,Fashion,Saree,BharatPro,Festive,96290.73,15.94,"Gara, Golla and Barad",999
736,Fashion,Kurta,Nova,Festive,1655.84,9.84,"Pillay, Arora and Jhaveri",1446
737,Fashion,Saree,BharatPro,Festive,107396.05,38.43,Narayanan LLC,2247
738,Fashion,Kurta,BharatPro,Festive,97888.23,11.4,"Sharma, Bobal and Bakshi",3333
739,Fashion,Shoes,Zenith,All Season,32984.05,18.5,Jha Ltd,3967
740,Fashion,Shoes,UrbanX,All Season,14010.26,29.37,"Bal, Chakraborty and Narayan",530
741,Fashion,Jeans,Nova,All Season,50215.31,25.68,Doshi-Morar,4710
742,Fashion,Shoes,UrbanX,All Season,73553.12,32.27,Atwal PLC,286
743,Fashion,Jeans,Zenith,All Season,110487.56,8.95,Gola LLC,3419
744,Fashion,Shoes,Nova,All Season,8068.66,27.92,"Aggarwal, Parekh and Pandit",151
745,Fashion,Jeans,BharatPro,All Season,62532.41,29.09,Jani PLC,830
746,Fashion,Shoes,UrbanX,All Season,58090.6,28.23,"Goel, Behl and Barad",3202
747,Fashion,Jeans,PrimeTech,All Season,107101.39,26.45,"Munshi, Kalla and Varkey",145
748,Fashion,Jeans,PrimeTech,All Season,101937.05,34.82,Kar-Lata,1404
749,Fashion,Kurta,Zenith,Festive,38815.74,16.58,Narayanan and Sons,2328
750,Fashion,Kurta,PrimeTech,Festive,27113.43,27.52,Prabhakar-Kuruvilla,3353
751,Fashion,Jeans,Nova,All Season,55361.8,33.04,Sachar Inc,3720
752,Fashion,Kurta,Zenith,Festive,53924.64,9.15,Radhakrishnan-Ghose,4124
753,Fashion,Kurta,Nova,Festive,48711.04,6.25,Khurana-Chanda,4548
754,Fashion,Kurta,Nova,Festive,95118.1,38.71,"Contractor, Hora and Kaul",2545
755,Fashion,Jeans,Zenith,All Season,114067.44,17.72,Dhawan-Yogi,494
756,Fashion,Jeans,Zenith,All Season,40170.73,31.86,Solanki Inc,4964
757,Fashion,Shoes,BharatPro,All Season,86051.66,8.99,"Jayaraman, Wason and Panchal",1866
758,Fashion,Kurta,BharatPro,Festive,42939.11,27.18,Johal-Minhas,2441
759,Fashion,Saree,Nova,Festive,5970.48,10.75,Tailor Inc,1200
760,Fashion,Shoes,Nova,All Season,30887.57,11.86,"Rajan, Deo and Sengupta",1039
761,Fashion,Shoes,UrbanX,All Season,55117.0,32.35,Kunda Group,2818
762,Fashion,Kurta,Zenith,Festive,6056.79,27.16,"Bobal, Rege and Chawla",4873
763,Fashion,Kurta,Zenith,Festive,55157.85,25.63,"Chaudhary, Chauhan and Purohit",4180
764,Fashion,Jeans,Zenith,All Season,1018.35,30.77,Comar PLC,4582
765,Fashion,Shoes,PrimeTech,All Season,58210.37,22.79,Nadig-Venkatesh,1501
766,Fashion,Jeans,UrbanX,All Season,12874.7,28.01,Trivedi and Sons,2686
767,Fashion,Shoes,Zenith,All Season,117550.34,37.06,Thaker Ltd,2083
768,Fashion,Saree,Zenith,Festive,115649.43,38.97,Bhatia PLC,3759
769,Fashion,Jeans,UrbanX,All Season,49823.08,29.5,Nagarajan-Narayanan,4246
770,Fashion,Saree,PrimeTech,Festive,103354.55,29.92,"Kala, Ramesh and Bahri",4584
771,Fashion,Jeans,UrbanX,All Season,25560.67,30.0,Bhakta-Hari,2878
772,Fashion,Jeans,UrbanX,All Season,60715.27,29.3,Tailor-Bakshi,2690
773,Fashion,Kurta,BharatPro,Festive,67692.49,25.4,Chakrabarti-Bhakta,3469
774,Fashion,Saree,Zenith,Festive,97092.42,23.3,"Raju, Kala and Bail",257
775,Fashion,Shoes,UrbanX,All Season,6841.27,6.98,"Srivastava, Konda and Krishna",2237
776,Fashion,Jeans,BharatPro,All Season,82165.14,10.12,Kalla Ltd,558
777,Fashion,Saree,UrbanX,Festive,90554.48,6.13,"Manda, Vasa and Khalsa",3757
778,Fashion,Kurta,PrimeTech,Festive,104230.23,30.88,Chacko Inc,1887
779,Fashion,Shoes,UrbanX,All Season,61555.22,32.89,Dhawan-Shankar,2406
780,Fashion,Kurta,Zenith,Festive,46812.78,38.48,Deep PLC,2611
781,Fashion,Kurta,Nova,Festive,89368.56,12.11,Nigam LLC,3679
782,Fashion,Jeans,BharatPro,All Season,90735.37,24.13,Pradhan-Das,4992
783,Fashion,Jeans,UrbanX,All Season,35654.24,11.21,Tara-Badami,660
784,Fashion,Jeans,UrbanX,All Season,88342.0,9.18,Subramanian LLC,382
785,Fashion,Shoes,BharatPro,All Season,67013.54,9.55,Chandran-Naidu,4834
786,Fashion,Saree,Nova,Festive,40002.25,29.84,"Swamy, Kibe and Sahni",1318
787,Fashion,Kurta,UrbanX,Festive,111471.07,25.89,Kala Inc,2517
788,Fashion,Shoes,PrimeTech,All Season,66244.14,7.55,Ganguly-Gupta,2653
789,Fashion,Jeans,UrbanX,All Season,62712.45,32.52,"Ahuja, Rao and Ramaswamy",1355
790,Fashion,Shoes,PrimeTech,All Season,64675.8,8.22,"Banik, Mohanty and Rajagopalan",1862
791,Fashion,Jeans,BharatPro,All Season,40062.45,15.28,Ghose-Sawhney,4395
792,Fashion,Shoes,PrimeTech,All Season,98930.76,39.34,Hora-Lad,122
793,Fashion,Kurta,BharatPro,Festive,53757.24,36.66,Atwal PLC,2047
794,Fashion,Kurta,BharatPro,Festive,46074.03,32.87,"Dubey, Seshadri and Balasubramanian",978
795,Fashion,Shoes,BharatPro,All Season,65058.36,14.9,Banerjee Ltd,4284
796,Fashion,Saree,PrimeTech,Festive,96436.6,20.59,Nigam-Divan,409
797,Fashion,Saree,UrbanX,Festive,38777.37,7.88,Sankaran PLC,836
798,Fashion,Jeans,PrimeTech,All Season,64218.1,26.94,Narang-Raman,1776
799,Fashion,Jeans,Zenith,All Season,100361.98,12.2,Narayanan-Vora,3615
800,Fashion,Kurta,UrbanX,Festive,3338.48,30.09,"Mann, Khosla and Deshpande",360
801,Home Appliances,Mixer,Nova,All Season,6985.03,32.8,Zacharia-Bahl,4621
802,Home Appliances,Mixer,PrimeTech,All Season,98683.51,36.88,"Sama, Sule and Natt",3389
803,Home Appliances,Microwave,Zenith,All Season,75810.96,20.16,Nadkarni LLC,188
804,Home Appliances,Microwave,Nova,All Season,64412.71,27.45,"Sarna, Rattan and Parmer",568
805,Home Appliances,Washing Machine,PrimeTech,All Season,5939.26,34.69,Sidhu-Nazareth,2980
806,Home Appliances,Washing Machine,Nova,All Season,35135.47,29.01,Parsa LLC,758
807,Home Appliances,Microwave,Zenith,All Season,46078.92,33.77,Shetty Inc,302
808,Home Appliances,Microwave,UrbanX,All Season,64249.4,9.77,Shukla Inc,3253
809,Home Appliances,Washing Machine,BharatPro,All Season,115236.04,10.04,Sinha-Radhakrishnan,3106
810,Home Appliances,Mixer,PrimeTech,All Season,105034.65,9.95,Murty-Sura,392
811,Home Appliances,Mixer,PrimeTech,All Season,71800.26,23.8,Gopal and Sons,747
812,Home Appliances,Microwave,UrbanX,All Season,89921.44,36.62,Apte Inc,2866
813,Home Appliances,Mixer,Zenith,All Season,108722.55,34.8,Ben LLC,1216
814,Home Appliances,Mixer,UrbanX,All Season,26884.16,34.22,Sandal-Thaman,1641
815,Home Appliances,Mixer,UrbanX,All Season,80681.86,24.86,Srivastava Group,495
816,Home Appliances,Washing Machine,Zenith,All Season,77538.6,7.56,Nori-Nagy,601
817,Home Appliances,Microwave,Nova,All Season,24091.4,25.32,Devi-Chowdhury,2760
818,Home Appliances,Microwave,UrbanX,All Season,80719.82,13.21,Sundaram-Raman,2385
819,Home Appliances,Washing Machine,Nova,All Season,108064.17,16.12,Lalla Inc,3741
820,Home Appliances,Microwave,PrimeTech,All Season,79300.96,29.27,"Dasgupta, Pall and Verma",1298
821,Home Appliances,Washing Machine,PrimeTech,All Season,44056.97,16.07,Pai Inc,3558
822,Home Appliances,Mixer,Nova,All Season,37929.17,32.5,Tella-Chand,3622
823,Home Appliances,Microwave,BharatPro,All Season,16549.55,30.65,Grewal LLC,3981
824,Home Appliances,Microwave,Zenith,All Season,43369.62,15.69,Rastogi Group,4569
825,Home Appliances,Mixer,UrbanX,All Season,77643.42,7.87,Choudhry PLC,2348
826,Home Appliances,Mixer,PrimeTech,All Season,23973.62,30.67,Bandi-Chaudry,676
827,Home Appliances,Washing Machine,Nova,All Season,107106.57,34.74,Chhabra-Kaur,305
828,Home Appliances,Washing Machine,PrimeTech,All Season,48913.57,25.65,Hora LLC,350
829,Home Appliances,Washing Machine,BharatPro,All Season,65444.58,39.96,Pingle PLC,3917
830,Home Appliances,Washing Machine,UrbanX,All Season,44215.33,12.82,"Bhatia, Borah and Halder",4880
831,Home Appliances,Washing Machine,BharatPro,All Season,16498.81,22.54,Wali-Grover,791
832,Home Appliances,Microwave,BharatPro,All Season,60508.99,28.19,Taneja-Date,1408
833,Home Appliances,Washing Machine,UrbanX,All Season,53823.34,11.27,"Tara, Rana and Ravel",4685
834,Home Appliances,Washing Machine,UrbanX,All Season,88442.42,21.92,"Som, Peri and Kothari",2989
835,Home Appliances,Mixer,UrbanX,All Season,91495.95,13.11,Varkey and Sons,2215
836,Home Appliances,Microwave,UrbanX,All Season,5615.61,12.24,"Mukhopadhyay, Upadhyay and Mital",3009
837,Home Appliances,Microwave,Zenith,All Season,110189.28,35.85,"Mahajan, Kaul and Mohanty",376
838,Home Appliances,Washing Machine,BharatPro,All Season,12835.39,38.9,Basak LLC,2290
839,Home Appliances,Washing Machine,BharatPro,All Season,69646.46,24.96,"Choudhary, Pall and Tank",3135
840,Home Appliances,Washing Machine,Zenith,All Season,44152.96,27.87,Ramakrishnan LLC,687
841,Home Appliances,Washing Machine,BharatPro,All Season,45471.29,36.75,Devi Inc,4280
842,Home Appliances,Microwave,BharatPro,All Season,98159.79,17.08,Bhavsar-Reddy,3999
843,Home Appliances,Washing Machine,Nova,All Season,60469.52,9.86,"Doctor, Goyal and Shenoy",1406
844,Home Appliances,Mixer,Nova,All Season,61987.68,14.83,"Ahluwalia, Dutta and Sura",1280
845,Home Appliances,Mixer,UrbanX,All Season,43785.64,30.11,Char Ltd,1019
846,Home Appliances,Washing Machine,UrbanX,All Season,50046.34,16.56,Dubey and Sons,978
847,Home Appliances,Microwave,Zenith,All Season,57743.03,25.68,"Biswas, Krishnan and Lalla",3416
848,Home Appliances,Mixer,UrbanX,All Season,5655.75,25.07,"Handa, Subramanian and Krishnan",1369
849,Home Appliances,Mixer,PrimeTech,All Season,5183.31,25.03,Iyer Group,508
850,Home Appliances,Mixer,BharatPro,All Season,110732.4,23.08,"Bansal, Butala and Vohra",3371
851,Home Appliances,Washing Machine,PrimeTech,All Season,76695.91,35.75,Savant Inc,2372
852,Home Appliances,Mixer,UrbanX,All Season,54179.8,39.75,"Srinivas, Gera and Rao",3995
853,Home Appliances,Mixer,UrbanX,All Season,99728.45,26.03,Chopra PLC,4823
854,Home Appliances,Mixer,PrimeTech,All Season,79328.03,14.26,Wadhwa LLC,2857
855,Home Appliances,Microwave,PrimeTech,All Season,71076.22,13.04,Raja-Sawhney,3207
856,Home Appliances,Mixer,Nova,All Season,2479.23,23.29,Shukla Inc,4181
857,Home Appliances,Washing Machine,Zenith,All Season,99268.45,26.19,Dhaliwal-Mohanty,1503
858,Home Appliances,Microwave,PrimeTech,All Season,72177.75,35.72,"Pau, Agrawal and Gokhale",4403
859,Home Appliances,Washing Machine,Nova,All Season,11636.2,28.08,Lad-Radhakrishnan,4993
860,Home Appliances,Washing Machine,Nova,All Season,107687.79,32.12,Reddy PLC,3584
861,Home Appliances,Washing Machine,Zenith,All Season,44760.11,6.52,Puri LLC,4390
862,Home Appliances,Microwave,UrbanX,All Season,112641.38,21.87,Mody Group,3173
863,Home Appliances,Microwave,PrimeTech,All Season,96652.21,36.78,Brahmbhatt-Solanki,4769
864,Home Appliances,Mixer,Zenith,All Season,16499.03,21.7,Devi Group,1954
865,Home Appliances,Mixer,BharatPro,All Season,71995.94,24.03,"Dar, Bali and Comar",2161
866,Home Appliances,Mixer,Nova,All Season,85243.29,32.63,"Devi, Dani and Barad",4784
867,Home Appliances,Washing Machine,Nova,All Season,62611.54,18.13,"Kapur, Deo and Raval",1732
868,Home Appliances,Washing Machine,BharatPro,All Season,49356.99,8.73,Merchant Inc,3540
869,Home Appliances,Washing Machine,PrimeTech,All Season,30809.11,34.92,Mann PLC,3519
870,Home Appliances,Washing Machine,BharatPro,All Season,73619.74,39.71,Bhatnagar Ltd,3305
871,Home Appliances,Mixer,Zenith,All Season,66476.54,24.51,"Brar, Suresh and Arora",1514
872,Home Appliances,Microwave,PrimeTech,All Season,66811.91,13.88,Prashad-Narang,2562
873,Home Appliances,Washing Machine,BharatPro,All Season,93016.24,18.93,"Ganguly, Saxena and Garde",1181
874,Home Appliances,Washing Machine,Nova,All Season,89863.8,20.63,"Kibe, Palla and Ratti",1375
875,Home Appliances,Mixer,UrbanX,All Season,61247.05,32.51,Choudhry Group,4560
876,Home Appliances,Washing Machine,Nova,All Season,19708.19,38.76,"Padmanabhan, Dutt and Wason",93
877,Home Appliances,Mixer,UrbanX,All Season,56864.4,26.01,Patel Group,772
878,Home Appliances,Mixer,BharatPro,All Season,27001.54,7.8,Sen-Balasubramanian,359
879,Home Appliances,Washing Machine,Zenith,All Season,111716.86,19.02,Joshi-Ghose,4318
880,Home Appliances,Microwave,PrimeTech,All Season,7366.83,32.08,Mann-Chacko,1485
881,Home Appliances,Washing Machine,Zenith,All Season,52957.16,12.06,"Khosla, Narang and Mani",4294
882,Home Appliances,Microwave,UrbanX,All Season,4516.32,25.98,"Pai, Dave and Kashyap",4275
883,Home Appliances,Washing Machine,UrbanX,All Season,74015.2,28.59,Krish-Banerjee,2996
884,Home Appliances,Mixer,Nova,All Season,117089.69,8.04,"Sane, Narula and Narayan",2310
885,Home Appliances,Microwave,BharatPro,All Season,80524.61,19.19,"Rana, Kakar and Varghese",1690
886,Home Appliances,Washing Machine,Nova,All Season,88562.6,7.4,"Kaur, Behl and Lad",788
887,Home Appliances,Washing Machine,BharatPro,All Season,87273.58,24.57,Ratta and Sons,4825
888,Home Appliances,Microwave,BharatPro,All Season,115612.88,14.68,"Dave, Deshmukh and Badami",1643
889,Home Appliances,Microwave,Zenith,All Season,69201.35,14.14,Nayak Group,3385
890,Home Appliances,Washing Machine,Nova,All Season,67256.37,22.61,"Nigam, Borra and Sehgal",2835
891,Home Appliances,Mixer,PrimeTech,All Season,114826.77,35.66,"Char, Bhat and Chakrabarti",4759
892,Home Appliances,Microwave,Zenith,All Season,115943.63,24.71,Sandal Ltd,2042
893,Home Appliances,Microwave,Zenith,All Season,81950.56,36.38,"Sastry, Sarkar and Chowdhury",274
894,Home Appliances,Microwave,Nova,All Season,31309.46,18.39,Wason-Aggarwal,1855
895,Home Appliances,Washing Machine,UrbanX,All Season,96119.29,19.43,Sachdev Ltd,2942
896,Home Appliances,Washing Machine,PrimeTech,All Season,1661.92,34.13,"Prakash, Magar and Ratta",2083
897,Home Appliances,Microwave,Nova,All Season,48172.21,31.21,Saran-Parmer,2851
898,Home Appliances,Mixer,PrimeTech,All Season,111801.85,21.68,Wali-Magar,2946
899,Home Appliances,Mixer,PrimeTech,All Season,32654.56,38.15,Kapadia PLC,1607
900,Home Appliances,Microwave,UrbanX,All Season,28565.93,13.47,Dey LLC,2224
901,Home Appliances,Mixer,UrbanX,All Season,24730.6,13.74,Saxena-Saraf,2966
902,Home Appliances,Mixer,Nova,All Season,14825.48,7.75,"Bedi, Singhal and Karnik",4085
